0,1,2,3,4,5,6,7,8,9,10
-0.05455960725837097,1.56245131719932,1.4797082174687906,-0.0008558224927304587,-1.0097495223071447,-0.8865392583309224,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,1.016130072974544,-1.016130072974544
-1.3154927527851665,-0.8259735000283079,1.047019692564179,-0.6170480172587836,-0.002695350870609582,0.3468097973733624,-1.0294329676134695,-0.41761001061158287,1.4026257699205102,1.016130072974544,-1.016130072974544
-0.312635209845586,-1.036716866254275,-1.54911145686349,0.20454157576262036,0.5304509751840266,0.8242352382911502,-1.0294329676134695,-0.41761001061158287,1.4026257699205102,-0.9841259761879441,0.9841259761879441
-0.5326056899031452,0.2277433311015281,1.2200951025260234,1.0261311687840242,-1.1874649643253568,-0.488684724232766,-1.0294329676134695,-0.41761001061158287,1.4026257699205102,-0.9841259761879441,0.9841259761879441
-1.0037235684516181,0.9302212185214194,1.047019692564179,-1.6440350085355382,1.8336975499842483,-1.2843937924290787,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,1.016130072974544,-1.016130072974544
0.14809036255843547,1.4922035284573312,-1.0298852269779561,-1.233240212024836,1.1228357819113999,-0.4091138174131348,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
1.7294529475391558,0.4384866973274952,-1.1164229319588785,0.06760997692571961,0.47121249451128916,-0.09083019013460979,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
-1.098986374775758,1.0707167960053972,-1.3760360469016455,0.27300737518107104,0.11578161047486497,-0.21018655036405662,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
0.03897114804169355,0.1574955423595393,-0.3375835871305778,-1.164774412606386,1.8929360306569858,-0.5284701776425816,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,1.016130072974544,-1.016130072974544
0.41655827129010214,-0.053247823866427776,-1.7221868668253346,-1.4386376102801868,1.2413127432568747,0.8242352382911502,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
-0.7127389964069731,-1.1772124437382532,1.5662459224497125,0.8207337705286728,1.3597897046023495,-1.4435356060683413,-1.0294329676134695,2.3945786130354403,-0.7129485436850859,1.016130072974544,-1.016130072974544
-0.4563954448438333,-1.1772124437382532,0.5277934626786452,1.6423233635500774,0.29349705249307717,-0.7273974446916599,-1.0294329676134695,2.3945786130354403,-0.7129485436850859,1.016130072974544,-1.016130072974544
1.318956854833317,-0.8962212887702967,-0.6837344070542671,0.9576653693655741,-0.4173647155797712,0.5457370644224406,-1.0294329676134695,-0.41761001061158287,1.4026257699205102,-0.9841259761879441,0.9841259761879441
-0.10132498490840322,-1.5986991761901874,-0.8568098170161117,-0.1377874213296312,-0.7727955996161954,1.8984424803561721,-1.0294329676134695,2.3945786130354403,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
-1.6082093758538871,0.8599734297794294,1.047019692564179,-0.7539796160956836,-1.0097495223071447,0.14788253032428425,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,1.016130072974544,-1.016130072974544
0.705810792310672,1.7029468946832989,0.18164264275495606,0.6153363722733226,-0.9505110416344074,-0.7671828981014756,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
-1.2825837833277365,0.7897256410374406,1.3931705124878682,-1.0963086131879352,-0.7727955996161954,0.0683116235046529,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,-0.9841259761879441,0.9841259761879441
-1.6428503963353924,1.0707167960053972,0.5277934626786452,0.6838021716917726,0.2342585718203398,-1.4037501526585257,0.9714085632193189,-0.41761001061158287,-0.7129485436850859,1.016130072974544,-1.016130072974544
